Word,Average Occurence (Comedy),Average Occurence (Thriller)
melani,0.0,0.00192036871079
unless,0.0235974889504,0.0291755806606
mora,0.0,0.00305961310699
nativ,0.00165942077089,0.00176728804373
gene,0.00188136393209,0.00208205984617
wind,0.00990114438099,0.0174492198273
code,0.0154693072774,0.0208337379801
bribe,0.000947031690637,0.0019798379695
dieter,0.00499240879549,0.000806234883096
boil,0.00225430790384,0.000714235893618
deliber,0.00126001615608,0.00230041719662
ritual,0.002737785705,0.00346915600918
dolor,0.00412170299765,0.000157109190888
pride,0.00598188173196,0.00235084603789
molli,0.00179483936018,0.00390070493486
felt,0.0241228665709,0.0246348531239
oswald,0.000360240249946,0.00663628081073
drank,0.0025447460381,0.00270112089867
el,0.00261308176071,0.00985898208333
soap,0.00268991198989,0.00545772951448
suck,0.0281323060843,0.024514261859
psycho,0.00659002197066,0.00822301215189
prom,0.0198479708607,0.00080780419359
dig,0.0179676224933,0.0144710883824
sword,0.0074765620187,0.004117095274
exchang,0.00304332025327,0.00887002824239
duti,0.00692778877198,0.0132580981197
parti,0.0829993845916,0.0419416521111
juliet,0.00338103141625,0.00790754257908
seventh,0.00286608046652,0.00208486999025
given,0.0180976384268,0.019665638804
hawk,0.00801265590534,0.00158065576991
fry,0.00156985085292,0.00805366504634
thei,0.724606068706,0.925342533054
vinc,0.0055016493457,0.00192302055427
notion,0.00253840745217,0.0028961851149
consid,0.019045643823,0.0215516158972
upset,0.0252410506479,0.017179219603
ve,0.0180062527818,0.00708599622026
yeah,0.567817395666,0.434809806812
compet,0.00352891365314,0.00225524286003
ticket,0.020283893695,0.0145950447534
doom,0.00463034868408,0.00120415356016
ski,0.00146743155321,0.00519746821407
courthous,0.0024204970188,0.00178531607035
alert,0.0041978401183,0.00661120729125
tan,0.00133224623013,0.00220643635637
nam,0.00170851814963,0.00359517886516
posit,0.0268497155711,0.0307344293736
urgent,0.00582916827397,0.00437134574801
tast,0.020217034046,0.0152329125493
makeup,0.00579686310501,0.00197666450118
parol,0.00126947342413,0.00614052031665
schwartz,0.00808767903112,0.000234521575985
doctor,0.0679630862077,0.0885731360736
aw,0.0353120758133,0.0199349495736
christ,0.0268909499812,0.0561360018244
scari,0.00731609196226,0.00971470657474
walkin,0.000770488143844,0.00237849307452
wrist,0.00384815812865,0.00313647244712
cattl,0.00270771818971,0.00242807503332
truck,0.0114788844421,0.021025762445
eighteen,0.00738846817417,0.00635077962108
ethan,0.0,0.00930101195869
idiot,0.0247566429639,0.0169806130878
hotel,0.0303930719703,0.0356435182181
hook,0.0125975195464,0.0154481998367
notic,0.0320266866922,0.0313399751264
heali,0.003387516001,0.0
benjamin,0.0216863398599,0.000564905048544
octob,0.00075718708536,0.00175758419819
ought,0.0207905982207,0.0155073356472
isnt,0.170795802354,0.153075166595
drew,0.0,0.00724250839691
whether,0.0145033057842,0.0165779805151
seat,0.0203806376613,0.0112480213811
matter,0.106702559252,0.0886042746471
er,0.0285037144201,0.00823594684479
int,0.000910398140314,0.00906418723229
arent,0.0773571160402,0.0722904353457
aubrei,0.000207514346611,0.00642570281124
lookout,0.0019265369371,0.00117400500138
gabe,0.0,0.00574521322312
cliff,0.00538185624891,0.00402964258287
hail,0.00408765082241,0.00350573642913
horribl,0.0118428273624,0.0104917204792
heaven,0.0220329359063,0.0182269151704
hospit,0.0238221146821,0.0335128903443
whatsoev,0.00221195947239,0.00216177837536
supernatur,0.0022392452329,0.00191297750684
lot,0.157390133565,0.15139078957
establish,0.00374571464999,0.00324934829855
select,0.00250217183235,0.00567428031922
motor,0.00346816849629,0.00492491406191
brenda,0.0080110048203,0.0005158627805
guilt,0.00258711928394,0.00442025949019
glori,0.00593444707438,0.002000783083
move,0.103850276583,0.123646453528
rage,0.00345819615463,0.0013246412307
decent,0.00682169400325,0.00348296685305
religion,0.00202955459637,0.00219524650166
pillow,0.00196638115494,0.0018955338086
sincer,0.00201535351517,0.00320662736851
steven,0.00735066108215,0.0116432139499
winston,0.00181451575616,0.00159983967022
arm,0.0296152030418,0.0297210724263
system,0.0286005731067,0.0384978431731
score,0.0255119905142,0.0104453154186
isn,0.00309401054705,0.00278506388605
wallac,0.00166564968948,0.00286644203068
lane,0.00283703011682,0.00469258161284
burger,0.00681306739639,0.0021837831854
bowl,0.00807958328852,0.00619962996987
umeu,0.00396819812779,0.00235853902662
journal,0.00274423434016,0.00234602879806
lonnegan,0.00503316242533,0.0
teddi,0.00407712317642,0.00916776496184
pd,0.000299769849597,0.00336333342687
trooper,0.00187036408669,0.00259985723249
puppi,0.00322419575856,0.00177246264986
prosecut,0.00155888834067,0.0025453509862
badli,0.00586860426659,0.00540042958386
thought,0.242689641293,0.226533050836
troop,0.00291617128227,0.00225387914954
forti,0.00972755262191,0.0139473864259
highest,0.00317143953001,0.0037461590641
dust,0.00402475405573,0.00771249321282
begin,0.0351992565569,0.0288302211965
lapd,0.0,0.00345683255332
priest,0.00228957741592,0.00676634806144
turk,0.00231146443153,0.00350333924355
hawaii,0.00363314669276,0.000686899683538
amateur,0.00480857711019,0.00203786656052
honor,0.0218070688801,0.0133150104005
ap,0.00685468973024,0.0161989896872
lodg,0.00281831637889,0.00201845386715
lombard,0.0,0.00454007106198
academi,0.00300166342643,0.00367216654188
gibson,0.000599140205807,0.00524890023876
injuri,0.00197415332275,0.00321702083509
wha,0.00339981476522,0.000472984198239
therefor,0.00360474605852,0.00272761906902
victor,0.00543419321128,0.00068870523416
profess,0.00154926067633,0.00273226696816
strike,0.0118242622605,0.0102765919979
deed,0.0120402029468,0.00224078252034
grand,0.0177837861612,0.0169937435974
penthous,0.00129562781905,0.00207221348421
yellow,0.00493652686678,0.00840856243537
insult,0.0103165465351,0.00439463409421
genuin,0.00513490016388,0.0029068027253
ward,0.00119386551253,0.00599183377577
mi,0.00263043431656,0.00441368336124
stolen,0.0114371892295,0.00506382185431
banana,0.00527387160161,0.00152160391717
speed,0.00916555834036,0.0136110768021
piec,0.0451132159239,0.0448748175899
born,0.0180616503379,0.0185749824972
oughta,0.00279362859284,0.00852976747949
hacker,0.000535015936787,0.00489244316358
stream,0.00278393086677,0.00275781286157
smith,0.00923694277653,0.00661917575996
choir,0.00449683120575,0.00134947245118
variou,0.00224422212509,0.00292819193299
weed,0.00327713049494,0.00240315886315
boundari,0.00199324785768,0.00185975834475
panti,0.00410388671291,0.00145577463961
accord,0.00571239107209,0.012224880246
best,0.106992058959,0.0923452517659
condom,0.00296923830975,0.00188887531939
whatll,0.00628369246027,0.00435215502155
carlo,0.00201295743026,0.0050448902497
promis,0.0524054684698,0.0625049259109
barrett,0.00424072441827,0.000309182726992
pentagon,0.00213076895186,0.000666847772545
sooner,0.0103379365483,0.0133293842391
nexu,0.0,0.00532306008982
bloodi,0.0058949122729,0.0206338159174
said,0.261424406838,0.280343148755
mississippi,0.000499533146592,0.0025633469473
legitim,0.0019412859769,0.00349028273643
syndrom,0.00289674865188,0.00172470248314
repli,0.0013960102069,0.0020042034187
purpl,0.00350074625079,0.00288205966433
break,0.0695480328029,0.0543004852596
wash,0.01429309894,0.0127460442249
motel,0.00486957973808,0.00942795662429
wrap,0.00664693979892,0.0058606027869
fifteen,0.0207979854916,0.0210734210895
sell,0.0350370399557,0.0235660775886
bravo,0.00545600806579,0.000810582475177
world,0.119889490547,0.121867401228
beaumont,0.0,0.00347827459834
switch,0.0163279030423,0.0150690497843
adrian,0.0064022416565,0.0048309178744
after,0.160985907567,0.188816688475
vanish,0.0023580453892,0.0039382080846
window,0.0295191307155,0.03416790394
interfer,0.00499312915001,0.00487822919987
countri,0.0477020045614,0.0383348592808
wretch,0.0027862001558,0.00193884818702
sugar,0.0146133875503,0.00746065006675
captur,0.00268702976831,0.00650068295391
wed,0.0737366395962,0.0411199001082
adrenalin,0.00112903577913,0.00202694567386
dorothi,0.00452463006015,0.00819117149468
jude,0.000484983637468,0.00341294175946
gorgeou,0.00683513168079,0.00229703140551
corneliu,0.00028782319586,0.00599885227185
flip,0.0023953408753,0.00760550153256
beyond,0.0115905974573,0.00977041420306
mix,0.00732526178615,0.00995463895911
bandit,0.000331229796561,0.0
rabbit,0.0167584328993,0.002846792924
rare,0.00862205551196,0.00703262740354
cecil,0.000668384875143,0.000461368197736
belong,0.0158161090669,0.0168074375095
collaps,0.00282306275777,0.0029778580046
resort,0.00180215085463,0.00209643894445
cuz,0.00227712758834,0.00560239271954
trevor,0.00102235322782,0.00910384068279
lovebird,0.000146502592891,0.00247843296866
express,0.00550313363733,0.00927835246647
dutch,0.00121857398202,0.00706150031451
scare,0.0465984803856,0.0666563497555
kept,0.0208073948295,0.0215617269994
stephani,0.00390561630057,0.00329316256321
signatur,0.00359374653413,0.00504544611891
warren,0.00275955192521,0.00277042324431
battl,0.00756614661378,0.00582971603789
insight,0.00118758178818,0.00333896353455
next,0.0983734959194,0.113417593102
lamp,0.00384742325955,0.00155412280439
trail,0.00258673863368,0.00428978033591
kent,0.00780820733009,0.00346864465686
forg,0.00110360765441,0.00360935931024
ran,0.0176092883926,0.0174679763349
proce,0.00301820826684,0.00568833930056
shade,0.00149268678359,0.00217099786312
asylum,0.000447788677224,0.00393786921376
kubelik,0.00592443302622,0.0
vallen,0.0,0.00210991116101
in,2.27269639812,2.49653264699
everyon,0.0698005975637,0.0571783810727
kidnei,0.00325001454412,0.000762050467918
hostil,0.00381112768218,0.00481630672169
pie,0.00965276921325,0.00467879384943
written,0.00743705233832,0.0068663764879
bye,0.0296246699822,0.0122373545564
refer,0.0077949927055,0.0100769545726
explos,0.00459198594697,0.00938217812082
tucker,0.00229628024484,0.00143774396476
swayzak,0.0,0.0
lord,0.0288532592891,0.0154377733685
room,0.121311219216,0.120715181888
split,0.0125915731324,0.0163021394253
udou,0.0041455416824,0.000817698878627
whack,0.00394279181458,0.00605240416221
lo,0.0035363969429,0.0058137833153
drawer,0.00283507082711,0.00414093573136
wild,0.00921940862816,0.0128862859399
hire,0.019364840196,0.0247241347791
among,0.00488294333411,0.0146376874727
disgust,0.00887422708171,0.00950491896284
pocket,0.011429103772,0.0127383527782
margo,0.0,0.00373712531615
ignor,0.00956629384466,0.010151767845
goodlook,0.00345145612049,0.00123452308589
claim,0.00912017669673,0.0107669845678
approach,0.00654685365786,0.00915199396709
fruit,0.00622135267213,0.00370527728736
raid,0.00301153138356,0.00185376571606
phrase,0.00351858610121,0.00221882463856
luck,0.03004438235,0.0309177645123
kevin,0.0120937159162,0.00377588791289
autograph,0.00404663337187,0.00222174405543
core,0.00288119109845,0.00461840906939
download,0.00111362749546,0.00228998770028
evil,0.0334265604002,0.0185675330506
strand,0.00118604344007,0.0026670519474
woulda,0.0041121881922,0.00431629321492
branch,0.00534173654595,0.00188596524043
ghost,0.0133489363462,0.0186562146808
pack,0.0188277963827,0.0182366351253
robber,0.00200605481466,0.00243904423183
dime,0.00379866764533,0.00231484355796
angri,0.0166813832384,0.0142722226351
ju,0.00244557553714,0.0013114151183
uyouru,0.00395262933728,0.00175168851834
drill,0.00278246467047,0.0042540384121
preserv,0.00335652109349,0.00338130317161
serial,0.00156947647559,0.00897365238427
option,0.00324551865697,0.0131309300875
oldest,0.000842011456798,0.00693271630085
pattern,0.00559303330631,0.0127036789923
herb,0.00298968698638,0.00034256366568
row,0.00910112089901,0.00796523550449
ball,0.0318181369115,0.0365237543519
equip,0.00737747945941,0.014612917944
drift,0.00351296930355,0.00245053306116
mike,0.0141225262724,0.0321334530375
tyler,0.00303316842077,0.00707477766926
choos,0.0145154524547,0.00870270669269
nag,0.00354930866322,0.00139508465209
bookstor,0.0034035892758,0.000352236519779
happi,0.0922619812632,0.0433525107473
haircut,0.00501915341681,0.00217618809096
candid,0.00244870953761,0.00128662866381
tim,0.00558188004963,0.00264954967783
friend,0.182780516909,0.16168162121
sneak,0.00434833044585,0.00832331165165
those,0.180417524246,0.169299382995
wayn,0.0017021817758,0.0126809102319
straw,0.00223882355089,0.00132620850844
cynthia,0.0025808799352,0.000552836869382
ad,0.00865789792037,0.00388172929221
two,0.238948950899,0.284753719113
eyebal,0.00133018227171,0.00151502188677
carv,0.00142227078729,0.00209423344783
overlook,0.00181453176813,0.00284548276841
contractor,0.00141907868999,0.00142462613388
languag,0.0104245969377,0.00978150908473
fortyf,0.00434994247372,0.00178190482435
admit,0.0184947607586,0.0161991430947
slight,0.00284382629016,0.00174353951008
popular,0.013264744806,0.00452520169713
compliment,0.0077883996462,0.00426578979916
del,0.00029606837796,0.00385976567358
listen,0.147510158137,0.165886233305
mess,0.0233724563219,0.0207165034366
free,0.0359106202841,0.0312027650559
keen,0.00155745475091,0.00188297522776
noth,0.196813112875,0.218674898672
acquir,0.00237852037983,0.00212087381882
earlier,0.00670011229225,0.00572834511111
bluff,0.00273151252397,0.00220982309703
twentyfour,0.00439198122266,0.00421050342758
steak,0.00397416165878,0.00452776453681
california,0.0030904713674,0.00882158535359
dial,0.00196992229589,0.00448618326936
industri,0.0049671555508,0.00390034101093
hopefulli,0.00262894470659,0.00216003207159
probli,0.000494587273853,0.00170458324472
certainli,0.0299584468247,0.0211356951674
magnet,0.00246802293662,0.00465322977927
mobil,0.00130248971389,0.00304738650624
elvi,0.00465766440539,0.00130824204795
parlor,0.00141595473117,0.00783856401467
utah,0.00158566874529,0.00340088520436
we,1.4699257899,1.57002497172
phoni,0.00567258225332,0.00306320397141
sec,0.0046680623748,0.00286759585413
fellow,0.0170168588487,0.0103822393997
eagl,0.00117329828901,0.00296239938424
achiev,0.00327756268087,0.00222830327009
denni,0.00593693980174,0.00539917390851
head,0.116544389092,0.112825206896
bore,0.0158949439703,0.0129670395836
dyou,0.0072524361904,0.00928563200358
junior,0.00865196683486,0.00558902614912
bite,0.00941334931323,0.0141832356136
through,0.117694367197,0.139892033862
grenad,0.000942509212067,0.00224614837249
phase,0.00170991952686,0.0041130804289
fabul,0.0106742891992,0.0018770015515
diplomat,0.000418287826185,0.00434785633536
wrong,0.132104025442,0.162497918277
itll,0.0384123641571,0.0471578488884
again,0.163179796463,0.165190696068
dock,0.000619248981338,0.00448696167305
bear,0.0125727543,0.0150351714258
minor,0.00796273770718,0.00603368229428
white,0.04291920574,0.0459246871945
environ,0.00397167501557,0.00315649526578
patient,0.0124259617207,0.0204758366592
mug,0.00472699338138,0.00289607392785
lighthous,0.00127310291645,0.00293652586402
upsid,0.00256051071185,0.00189617824402
nasal,0.0,0.000192641109613
navig,0.00132393386935,0.00315488813903
sad,0.0145192546699,0.0137142353423
research,0.00600863568494,0.0121398543741
case,0.057381916033,0.0918565583682
gu,0.0125383509176,0.00752233111134
brutal,0.00155865726019,0.00366187567553
aint,0.0984359455118,0.101370476794
sinc,0.0834861770875,0.08199900735
nichola,0.0,0.000866087222252
intrud,0.00195237278993,0.00133633436611
dare,0.00757914424939,0.0064579015502
were,0.744769931998,0.809590786824
import,0.0670838222568,0.061214678923
pi,0.000655150700554,0.00210220488283
babysit,0.0017163838128,0.0030190958154
race,0.00789077735139,0.0104483414677
oh,0.881846802538,0.378410727272
flag,0.00118613415811,0.00292924281195
shaw,0.00207247864572,0.00243807271372
teacher,0.0146909793822,0.00529749281672
pimp,0.00341551231326,0.00359435589174
diego,0.00201949724306,0.00243442030421
victim,0.00696522659357,0.0196953703584
anymor,0.0472271868526,0.0563297098868
round,0.0144277080242,0.01624715188
rough,0.0119944604574,0.00809288842036
occas,0.00524757812314,0.00437838755728
sulu,0.00799814307746,0.00654409627583
woke,0.00702320338603,0.00806448677886
chose,0.00348561673563,0.00278942471009
convent,0.0128217958989,0.00268426351586
prioriti,0.00253411270663,0.00434216139401
treadston,0.0,0.00613202920629
drag,0.0120805747279,0.00911476263423
maud,0.00790960036235,0.0
monster,0.0124253178498,0.0192880491696
ic,0.0214453260107,0.0111880282959
or,0.432499418776,0.468850380016
gener,0.0395679390759,0.0379127955263
penguin,0.00345977598673,0.000948548264633
earth,0.0342359605361,0.0323310565932
dc,0.0030401779757,0.00328805586712
cave,0.00744995236015,0.00492265186816
fleet,0.000904714613779,0.00577005758124
wrote,0.0213223983838,0.0152797538904
goddammit,0.00161348903586,0.00536964877855
venic,0.00405475504374,0.00622797324171
wade,0.000579368340984,0.00844677101227
spoken,0.00585353982606,0.00634151527365
unfortun,0.00954424137734,0.00758516444518
campaign,0.00628455875288,0.00213793050581
fever,0.00347498276853,0.00265797075778
marcu,0.000567472176627,0.00660788106505
almost,0.050482344587,0.0497189065416
these,0.187104132028,0.201327862988
sick,0.0400958375203,0.0434730156442
reach,0.0211258015122,0.0250242100169
screw,0.0276490021105,0.0236391934053
grace,0.00590329589986,0.00594131465819
anyth,0.207519093846,0.260203894176
empir,0.00810684562427,0.00486624171815
rack,0.0026179457478,0.00172624128126
nell,0.0,0.00804813888699
divin,0.00387925101857,0.00346437753595
violet,0.000443755540464,0.00669969216219
sing,0.0353740122501,0.0124445254581
friendship,0.00573564419369,0.00236967041287
loomi,0.0,0.00552556682942
basebal,0.0145918113739,0.00455791703632
stood,0.00348758200907,0.00546790237538
clark,0.00543466858877,0.00496833754619
bottl,0.00790542839259,0.0114776919791
marylin,0.016299971709,0.0
sin,0.00967024215134,0.00417700355677
juli,0.00862069813834,0.0151135964142
halfwai,0.00450628123031,0.0021138640145
spanish,0.00281112433332,0.00510868779483
hannah,0.00989106951435,0.00150376782755
shower,0.0127588540944,0.00943201061515
murphi,0.00156538690662,0.00258415900107
pal,0.0267384470293,0.0105359584009
why,0.603464940515,0.606176641879
leagu,0.0137089301987,0.00519141721578
our,0.32439845942,0.320696352003
die,0.0552271852731,0.0864130535747
glad,0.0477127696111,0.0292539387896
depart,0.0101571079001,0.0231184806338
mightv,0.00186286423777,0.00357219150523
deborah,0.000285040311893,0.00300918388224
spent,0.0172901465912,0.0153446451982
heather,0.0160182712134,0.0077209203352
grant,0.0298491651361,0.013988214144
delici,0.00367111641363,0.00153973862225
bloom,0.00678397734447,0.00101500245912
halloween,0.00267510854027,0.00902059996609
selfish,0.00646222223772,0.00205630855907
mack,0.00100022232307,0.0017435393745
pleas,0.177270251994,0.177661361335
later,0.0635141884194,0.0616964140876
tomb,0.0019704551698,0.00250917842718
veri,0.317900751015,0.220185070626
al,0.0160555284006,0.016255221099
filthi,0.00554498290255,0.00128325342827
bein,0.00290161306921,0.00455843650374
cream,0.0109468103974,0.00778684551266
invit,0.0219626278644,0.0153317072231
ay,0.0117405125303,0.0132230923411
mountain,0.00882159059426,0.0133500913726
tax,0.0115548453654,0.0057620615672
liquid,0.00336596956754,0.00197058849597
suffici,0.00239296823927,0.00220019426596
start,0.161016396233,0.149057874554
particl,0.0011472453948,0.0023195850318
taught,0.00859219201772,0.0111832967677
worthless,0.00196104387134,0.00397482958818
caitlin,0.00629961149429,0.00018691588785
paperwork,0.00119742379856,0.00167277073361
duffi,0.0,0.00154768423503
fade,0.0034288824709,0.00254706225452
lothar,0.00395524778826,0.0
courag,0.00426032001878,0.00471407485787
puls,0.00243976489025,0.00280542083274
fighter,0.00199919565139,0.0116177191238
galleri,0.0046161072686,0.00178034346014
restaur,0.00823837401628,0.00608737900625
sky,0.00690655574588,0.0145109692794
hollywood,0.00875323849985,0.0066579757681
accept,0.0140503967934,0.0166213134028
trip,0.0238827497671,0.0260719355085
grid,0.00197011319865,0.00206146042665
vigo,0.00592917681415,0.0
cellar,0.000407075863886,0.00419245782456
urg,0.00237106452121,0.000877854263274
recal,0.00690541116398,0.00783370646209
task,0.00240934780958,0.00387064194344
nose,0.0229740010488,0.0134887954753
circul,0.00254234746511,0.00237988685146
sperm,0.00242736841863,0.000851533594613
experi,0.0331125563146,0.0274038815123
rust,0.000668180541889,0.0033947423543
thirtyseven,0.00323368250725,0.000390134456864
lame,0.00624645239536,0.00167195617819
editor,0.00781931039351,0.00135465284985
univers,0.0192872925089,0.0164729565441
children,0.0332282253071,0.0353645656728
slug,0.0052149510302,0.00177800383954
ration,0.00350223802145,0.00165592667726
adam,0.0147569468069,0.00209787823916
mailbox,0.00069885743567,0.00171300193727
twentytwo,0.00200208262093,0.00206413020111
reveal,0.00323783233098,0.00388513716958
eat,0.0750912096112,0.0572594168147
tobacco,0.00333415654755,0.00245845098823
schuyler,0.00576882202603,0.0
widow,0.00363085065818,0.00253385303941
forgiv,0.0183467225077,0.0124595878615
punch,0.0110379150949,0.0061202953009
transfer,0.00485628198168,0.0129697832719
humor,0.0105003872552,0.00677286130957
thrill,0.00639409141743,0.00408641603392
jewish,0.0116172746465,0.00102306596968
elbow,0.00267884474756,0.00113526860514
teach,0.0263222979821,0.0155811514849
flush,0.00229531036871,0.00336590757246
pace,0.00261840260399,0.00193547925414
copi,0.015705521274,0.0193708704052
locat,0.00735524972454,0.0164237166392
senior,0.0069915206717,0.00410825430404
mantan,0.00764955049954,0.0
auto,0.00191363311713,0.00418900729237
chemistri,0.00227351386654,0.00204754438451
bolt,0.00291549097103,0.00254606552805
steadi,0.00536366739221,0.00549326243343
kick,0.0275237920475,0.0212054225781
ego,0.00138370502853,0.00286589474195
underneath,0.00360226478213,0.00254076417226
approv,0.00339235387323,0.00539810895021
cloud,0.0044137117504,0.00394101520988
studi,0.0230523124216,0.0258639468403
hunter,0.000646898076591,0.0125311429532
clue,0.00751865285938,0.00706881622137
roof,0.00588249154655,0.00699391707267
french,0.0200750543665,0.0121251726286
billion,0.00561779795753,0.00767997945864
streak,0.0029016565662,0.000574599580096
chauncei,0.0177095109509,0.0
judi,0.00227334959865,0.00304474410496
cost,0.0230463061416,0.0170177974233
campbel,0.00324149716696,0.00197679481595
contrari,0.0031945766812,0.00296266517795
bought,0.0191547613923,0.0140381290628
negro,0.0063936560761,0.000198820276788
seein,0.000293315825759,0.00253161937797
area,0.00651292448318,0.0233498842016
testifi,0.0033376869194,0.003430615156
remain,0.00597954969065,0.0108922742218
summer,0.0235448393781,0.0118427275937
dunbar,0.0,0.0
racket,0.00428703126962,0.00219758406439
no,1.43279337959,1.33119535558
decis,0.019699830333,0.00961807988145
gardin,0.0153560616492,0.0
miami,0.00310951503874,0.00706152268793
dark,0.0224263223177,0.0381625086953
bird,0.0181897595953,0.029069901801
reverend,0.00640186284188,0.00101579265944
loyal,0.00203547614935,0.00211712142811
clair,0.00486865576088,0.0104635644631
master,0.0271394495747,0.00990994117278
finger,0.0153008423253,0.0149043281229
stink,0.00872293058897,0.00417293030746
expedit,0.00257921638447,0.00350677822173
skip,0.00984318522396,0.0067382597504
pardon,0.0173510865063,0.00896242289396
jone,0.00434263248419,0.0150354397296
fals,0.00314594582081,0.00498989516023
toe,0.00722864698599,0.00214483166482
gal,0.00622201383836,0.00146605102888
might,0.132691156287,0.133267361865
approxim,0.00100781923041,0.00313002083927
norvil,0.0114016747932,0.0
sheriff,0.00554166931585,0.0214092644705
behav,0.00389519899961,0.00224076603417
punk,0.00440644237819,0.00530883743904
uareu,0.00553102626427,0.00128579770514
inde,0.0143305282571,0.00769310790685
maximum,0.00339496065985,0.00166753267484
vernon,0.0,0.00062145519032
hide,0.0192190705905,0.0350340571451
hampshir,0.00345323813535,0.000556781437924
put,0.190744245706,0.19794629128
shh,0.00424191881309,0.00293475069071
program,0.0138120819803,0.0147913051658
plan,0.0687491611786,0.0631693324805
scratch,0.00707715606719,0.00634826795884
ban,0.000432588999255,0.00332318284867
adopt,0.00502133089511,0.00219532044252
ninth,0.00188864419521,0.00870563424624
gui,0.386643149029,0.302333080709
physic,0.0159474863806,0.0175618812915
enhanc,0.00096533573818,0.00296798368544
dead,0.102040535896,0.203529036918
bounc,0.00417365256204,0.00284486499117
perspect,0.00231195474139,0.00180763556283
column,0.0031867111548,0.00230908850061
refus,0.00633395304639,0.00759701481192
knife,0.00966326702314,0.0148149476347
dragon,0.00524531938393,0.00176826846409
caesar,0.000253213084727,0.0140332785412
spacecraft,0.000296458840707,0.000582966231358
step,0.0237286170425,0.0262228013953
genet,0.00188103429523,0.00610506107677
bowler,0.00166732851882,0.000216778668979
driver,0.00836275843505,0.0133990820126
result,0.00510499266058,0.00925093256387
bishop,0.00101285233891,0.00309004448461
crime,0.0260044262498,0.0178799582619
ram,0.00500533565155,0.00330361549283
howr,0.00426832420414,0.00435495163929
st,0.0106745572572,0.00903844054326
memori,0.0193266158144,0.0278665232449
dana,0.0121217948515,0.00158335218276
upper,0.0032550074309,0.00248445801576
front,0.0350752221887,0.0399772174241
twice,0.0141236497671,0.0145933864907
susan,0.00166767801034,0.00305105184951
whoever,0.00643300483856,0.0158636730139
know,1.56340897179,1.63496983427
actual,0.10574217899,0.0513427818012
war,0.0575268516443,0.0399624209352
egg,0.0105408346011,0.0158599538703
johnson,0.00615337352427,0.00208328604746
island,0.00646695279517,0.033551643856
pervert,0.00432347559193,0.00256835541059
muscl,0.00460728972713,0.00348066386585
darryl,0.000542806920535,0.00283209710047
umm,0.00323598616283,0.000345787731675
fourth,0.0036019525957,0.00718016700584
fresh,0.0097680986105,0.00748570166347
recept,0.00342481660817,0.00249704557114
crack,0.0108036230981,0.00907867379458
vote,0.0111204266563,0.00410770075801
betcha,0.00300246727063,0.00117291207757
skywir,0.0,0.00297121634169
donovan,0.00568574313194,0.00217391304348
societi,0.0124698918906,0.00521084199361
uncomfort,0.0030437808938,0.00209981835436
commit,0.0138737507181,0.0114777678973
mai,0.0913678998711,0.112264935915
april,0.00529077984348,0.00320202360637
purpos,0.0116741767212,0.0118034108122
stare,0.0087337007945,0.00739865119707
common,0.0110966196015,0.0103968273078
campu,0.00243951721118,0.0020686159241
mask,0.00424679772833,0.0170903754555
opera,0.00763547829361,0.00272884926263
kennedi,0.00124744438728,0.00516630902708
bree,0.00102551815023,0.00277726346973
acm,0.0112824180409,0.0
dug,0.001829788149,0.00411153345836
climb,0.00877423663341,0.0118598326747
chicago,0.0122376566657,0.00541862069752
ey,0.0697942854184,0.0694768077107
pinta,0.0,0.00394282897979
lack,0.00680302200232,0.00627852730047
hung,0.00331798909246,0.00722050985198
camp,0.0171251274129,0.0111225502424
clinic,0.00367329665489,0.0030984077749
spat,0.00340337968797,0.000469663180805
uthisu,0.00372389414291,0.00125667330398
sock,0.0102356102653,0.00268008313763
dawson,0.00340644173998,0.0
museum,0.00369470854695,0.0116803616335
vacuum,0.00124137447456,0.000727966356376
leap,0.00388245420089,0.00148218720495
romulan,0.0,0.00548734210111
soviet,0.00439550645879,0.00454188612173
freewai,0.00340039487487,0.00286571580603
half,0.054284666338,0.0660714399775
profit,0.00711044874648,0.00338026509651
iri,0.00154097628769,0.00505839501862
real,0.127000049471,0.139318244733
client,0.0160528568267,0.0135652899173
an,0.488834168519,0.486461932575
dynamit,0.00279417693384,0.00156590670025
eugen,0.0,0.00510260227074
nuke,0.00720480499892,0.00184255006578
robin,0.00462352405696,0.0036088319566
rub,0.0122216382363,0.00240396756053
gloria,0.00519106078049,0.00175001215324
becam,0.0114059038594,0.0140192559853
deceiv,0.00222653596283,0.00197784822331
distract,0.00496440109663,0.00324996545231
matthew,0.00328697902279,0.00413365956089
ken,0.00144605581339,0.00495496197672
where,0.426429130147,0.577249356443
america,0.0229164589865,0.0111334937161
bela,0.00942852844463,0.0
often,0.0139226089491,0.0127870135424
sox,0.00490223268496,0.00129225734725
dear,0.042853561093,0.0309423885484
partner,0.0134799497698,0.0456130107027
devil,0.0124135089935,0.0129060141036
harm,0.00681543976162,0.0118479786692
shotgun,0.0013715105507,0.00558387237208
adjust,0.00344200045561,0.00480097749593
scheme,0.00491978975558,0.00200679998067
let,0.490056397819,0.429818105396
trash,0.00453034743385,0.00511145745045
sherri,0.00617938778328,0.000608272506083
script,0.00888395542,0.007311813215
join,0.0231289853,0.0252200269783
clock,0.0122860570767,0.00563123595371
allison,0.00075718708536,0.00272834650863
confirm,0.00464821418452,0.00910996211372
clau,0.00241664750495,0.00212588657578
probat,0.00290318514795,0.00185422287766
